date,championship,series_id,map_number,hawk_match_id,team1,team2,team1_heroes,team2_heroes,winner,delta,delta_favored_team,team1_odds,team2_odds
2024-07-02,EPL World AM S12,63055,2,129817,Randoms Esports,FUSION,Underlord|Medusa|Dragon Knight|Marci|Dark Willow,Brewmaster|Weaver|Outworld Destroyer|Phoenix|Chaos Knight,Randoms Esports,30.48,Randoms Esports,3.18,1.32
2024-07-03,CCT Series 1,63079,3,129894,Team Tea,Twisted Minds,Elder Titan|Medusa|Beastmaster|Invoker|Windranger,Gyrocopter|Dark Willow|Nyx Assassin|Clockwerk|Brewmaster,Team Tea,-37.42,Twisted Minds,1.67,2.12
2024-07-04,Riyadh Masters 2024,63106,2,130009,Blacklist International,G2 x iG,Gyrocopter|Clockwerk|Hoodwink|Doom|Timbersaw,Snapfire|Bane|Dark Seer|Chaos Knight|Dragon Knight,Blacklist International,39.86,Blacklist International,2.54,1.48
2024-07-05,Riyadh Masters 2024,63179,1,130041,Beastcoast,G2 x iG,Ember Spirit|Underlord|Weaver|Marci|Hoodwink,Tiny|Sven|Enchantress|Clockwerk|Dark Seer,Beastcoast,42.03,Beastcoast,2.88,1.38
2024-07-05,CyberScore Cup,63187,2,130117,Dragon Esports Club,SIBE Team,Jakiro|Gyrocopter|Tiny|Underlord|Weaver,Snapfire|Invoker|Clockwerk|Monkey King|Beastmaster,SIBE Team,33.49,Dragon Esports Club,2.18,1.64
2024-07-06,Riyadh Masters 2024,63199,1,130053,Beastcoast,Virtus.pro,Slardar|Clinkz|Jakiro|Ember Spirit|Rubick,Tiny|Elder Titan|Grimstroke|Gyrocopter|Dark Seer,Beastcoast,35.01,Beastcoast,2.15,1.65
2024-07-07,Riyadh Masters 2024,63270,1,130253,Nouns,LGD Gaming,Shadow Fiend|Hoodwink|Elder Titan|Underlord|Templar Assassin,Shadow Demon|Lifestealer|Mars|Keeper of the Light|Spirit Breaker,LGD Gaming,-35.77,LGD Gaming,1.78,2.05
2024-07-08,CyberScore Cup,63304,3,130441,Hydra,Vrooomy.io,Sven|Marci|Dark Seer|Puck|Enchantress,Brewmaster|Storm Spirit|Snapfire|Phoenix|Lifestealer,Hydra,37.96,Hydra,2.25,1.52
2024-07-09,EPL World AM S12,63430,2,130605,GRIN Esports,Apex Genesis,Alchemist|Dark Seer|Spirit Breaker|Venomancer|Ember Spirit,Windranger|Dark Willow|Beastmaster|Elder Titan|Morphling,Apex Genesis,31.14,GRIN Esports,2.48,1.45
2024-07-09,CyberScore Cup,63420,1,130574,Team Tea,Hydra,Clockwerk|Enigma|Nyx Assassin|Medusa|Invoker,Beastmaster|Anti-Mage|Rubick|Void Spirit|Snapfire,Team Tea,-37.18,Hydra,1.24,3.78
2024-07-10,EPL World AM S12,63478,1,130726,South Team,Qhali,Gyrocopter|Elder Titan|Brewmaster|Weaver|Storm Spirit,Rubick|Disruptor|Sven|Dark Seer|Dragon Knight,South Team,-48.00,Qhali,1.46,2.60
2024-07-10,Riyadh Masters 2024,63353,1,130439,WBG.XG,Team Liquid,Rubick|Morphling|Keeper of the Light|Beastmaster|Treant Protector,Ember Spirit|Sand King|Hoodwink|Razor|Elder Titan,Team Liquid,-43.78,Team Liquid,1.59,2.36
2024-07-10,Riyadh Masters 2024,63353,2,130698,WBG.XG,Team Liquid,Jakiro|Troll Warlord|Slardar|Beastmaster|Elder Titan,Weaver|Techies|Dark Seer|Primal Beast|Sven,WBG.XG,-46.67,Team Liquid,1.82,1.95
2024-07-11,Riyadh Masters 2024,63368,1,130492,Team Liquid,Tundra Esports,Razor|Beastmaster|Morphling|Disruptor|Ember Spirit,Snapfire|Elder Titan|Terrorblade|Muerta|Mars,Team Liquid,-39.58,Tundra Esports,1.60,2.25
2024-07-11,RES Series EU #3,63489,1,130794,One Move,SIBE Team,Clinkz|Mars|Weaver|Elder Titan|Shadow Fiend,Earthshaker|Windranger|Ursa|Phoenix|Beastmaster,One Move,37.41,One Move,1.90,1.84
2024-07-11,Riyadh Masters 2024,63363,1,130455,PSG Quest,Team Liquid,Clockwerk|Void Spirit|Disruptor|Dark Seer|Sven,Elder Titan|Slardar|Vengeful Spirit|Brewmaster|Rubick,PSG Quest,57.72,PSG Quest,2.50,1.55
2024-07-12,Riyadh Masters 2024,63379,1,130484,BetBoom Team,Team Liquid,Lion|Elder Titan|Snapfire|Terrorblade|Beastmaster,Monkey King|Keeper of the Light|Hoodwink|Doom|Jakiro,Team Liquid,-41.41,Team Liquid,1.75,2.01
2024-07-12,Riyadh Masters 2024,63371,2,130918,OG,Aurora,Slardar|Ember Spirit|Rubick|Elder Titan|Clinkz,Brewmaster|Snapfire|Naga Siren|Enchantress|Storm Spirit,Aurora,-42.48,Aurora,1.77,2.05
2024-07-12,CyberScore Cup,63521,1,130891,NextUp,Vrooomy.io,Techies|Dark Seer|Anti-Mage|Mirana|Ember Spirit,Hoodwink|Storm Spirit|Elder Titan|Alchemist|Sand King,Vrooomy.io,31.10,NextUp,2.15,1.62
2024-07-13,CyberScore Cup,63554,1,130998,Team Tea,Vrooomy.io,Pangolier|Hoodwink|Elder Titan|Ursa|Brewmaster,Dark Seer|Tiny|Void Spirit|Lifestealer|Enchantress,Team Tea,-46.49,Vrooomy.io,1.28,3.49
2024-07-16,Riyadh Masters 2024,63616,1,131129,Team Spirit,Team Liquid,Sand King|Chen|Rubick|Magnus|Phantom Assassin,Morphling|Beastmaster|Sven|Tiny|Razor,Team Liquid,37.15,Team Spirit,2.24,1.67
2024-07-16,RES Series EU #3,63660,2,131337,Monte,rest farmers,Nyx Assassin|Brewmaster|Elder Titan|Lina|Sven,Broodmother|Snapfire|Earth Spirit|Sand King|Jakiro,Monte,31.52,Monte,2.53,1.49
2024-07-16,Leon Masters #1,63657,1,131308,Team Tea,One Move,Vengeful Spirit|Tiny|Snapfire|Chen|Chaos Knight,Puck|Doom|Gyrocopter|Rubick|Phoenix,One Move,-31.67,One Move,1.29,3.41
2024-07-17,RES Series EU #3,63700,1,131415,rest farmers,Dandelions,Sven|Sand King|Enigma|Weaver|Marci,Chen|Hoodwink|Morphling|Ember Spirit|Doom,Dandelions,31.91,rest farmers,2.40,1.52
2024-07-18,Leon Masters #1,63723,2,131536,Level Up,Dragon Esports Club,Dark Seer|Naga Siren|Batrider|Earthshaker|Jakiro,Rubick|Crystal Maiden|Ursa|Mars|Hoodwink,Dragon Esports Club,-32.65,Dragon Esports Club,1.50,2.49
2024-07-19,Riyadh Masters 2024,63801,3,131645,Team Spirit,PSG Quest,Elder Titan|Troll Warlord|Ember Spirit|Rubick|Brewmaster,Pangolier|Hoodwink|Sand King|Jakiro|Naga Siren,PSG Quest,-40.49,PSG Quest,1.38,3.06
2024-07-21,Riyadh Masters 2024,63942,1,131819,Gaimin Gladiators,Team Liquid,Chen|Invoker|Broodmother|Jakiro|Beastmaster,Tidehunter|Pangolier|Monkey King|Crystal Maiden|Morphling,Gaimin Gladiators,-35.83,Team Liquid,1.55,2.50
2024-07-21,Leon Masters #1,63924,2,131807,Dandelions,DMS,Zeus|Crystal Maiden|Monkey King|Beastmaster|Rubick,Ursa|Sand King|Brewmaster|Phoenix|Skywrath Mage,DMS,-30.12,DMS,1.70,2.08
2024-07-26,Leon Masters #1,64087,3,132305,L1ga Team,Night Pulse,Jakiro|Dark Seer|Batrider|Storm Spirit|Slark,Brewmaster|Void Spirit|Chen|Rubick|Troll Warlord,L1ga Team,35.28,L1ga Team,2.05,1.72
2024-07-26,Elite League S2,64113,1,132233,Evil Rabbit,FUSION,Pangolier|Nyx Assassin|Enchantress|Doom|Windranger,Snapfire|Templar Assassin|Brewmaster|Sven|Elder Titan,FUSION,38.95,Evil Rabbit,2.00,1.80
2024-07-27,Elite League S2,64154,1,132340,BOOM Esports,MOUZ,Warlock|Gyrocopter|Weaver|Ember Spirit|Dark Seer,Dragon Knight|Dazzle|Brewmaster|Tiny|Phoenix,MOUZ,44.70,BOOM Esports,1.98,1.82
2024-07-28,Elite League S2,64208,1,132441,1win Team,Team Liquid,Jakiro|Hoodwink|Sven|Doom|Primal Beast,Beastmaster|Rubick|Chen|Pangolier|Ursa,1win Team,34.63,1win Team,2.90,1.38
2024-07-28,Elite League S2,64204,1,132437,BOOM Esports,Team Liquid,Hoodwink|Clockwerk|Sand King|Dark Seer|Naga Siren,Shadow Fiend|Chen|Templar Assassin|Spirit Breaker|Visage,BOOM Esports,60.87,BOOM Esports,2.83,1.44
2024-07-29,Elite League S2,64219,2,132650,1win Team,Beastcoast,Elder Titan|Pangolier|Hoodwink|Beastmaster|Sven,Storm Spirit|Dragon Knight|Spirit Breaker|Dark Seer|Jakiro,1win Team,-51.39,Beastcoast,1.38,3.06
2024-07-29,Elite League S2,64232,3,132652,Team Liquid,OG,Sand King|Razor|Hoodwink|Elder Titan|Tiny,Dark Seer|Storm Spirit|Spirit Breaker|Chaos Knight|Phoenix,OG,-38.29,OG,1.66,2.21
2024-07-30,Clavision: Snow Ruyi,64190,3,132660,Natus Vincere,Team Zero,Lina|Chaos Knight|Spirit Breaker|Dark Seer|Jakiro,Primal Beast|Phoenix|Windranger|Sven|Sand King,Team Zero,-33.93,Team Zero,1.40,2.80
2024-07-31,Elite League S2,64230,2,132844,Nouns,Team Liquid,Crystal Maiden|Dark Seer|Sand King|Nyx Assassin|Phantom Assassin,Enchantress|Morphling|Beastmaster|Hoodwink|Pangolier,Nouns,31.06,Nouns,3.20,1.32
2024-08-01,Clavision: Snow Ruyi,64348,2,132959,Azure Ray,Team Zero,Weaver|Puck|Ursa|Beastmaster|Jakiro,Broodmother|Oracle|Sand King|Clockwerk|Clinkz,Azure Ray,-40.35,Team Zero,1.61,2.22
2024-08-03,Elite League S2,64485,1,133143,OG,Execration,Hoodwink|Medusa|Primal Beast|Enchantress|Beastmaster,Earth Spirit|Nyx Assassin|Slark|Elder Titan|Sand King,Execration,-35.90,Execration,1.28,3.46
2024-08-05,RES Series SEA #4,64534,1,133368,Blind Owl Esports,Manta Esports,Medusa|Pangolier|Tinker|Tiny|Shadow Demon,Monkey King|Alchemist|Primal Beast|Sand King|Silencer,Blind Owl Esports,-45.76,Manta Esports,1.49,2.49
2024-08-06,LATAMAX Cup Royal,64588,1,133467,Gods Of Hell,SAND KING GÓMEZ,Rubick|Elder Titan|Chaos Knight|Underlord|Shadow Fiend,Hoodwink|Timbersaw|Ember Spirit|Sven|Clinkz,Gods Of Hell,-32.57,SAND KING GÓMEZ,1.68,2.11
2024-08-13,RES Series SEA #4,65076,1,134385,Outcast,Team Tough,Gyrocopter|Puck|Spirit Breaker|Windranger|Bloodseeker,Batrider|Pangolier|Terrorblade|Hoodwink|Tiny,Team Tough,36.80,Outcast,2.00,1.65
2024-08-13,European Pro League S19,65025,2,134368,Vrooomy.io,Monte,Clockwerk|Storm Spirit|Lycan|Dark Willow|Windranger,Primal Beast|Dark Seer|Rubick|Elder Titan|Morphling,Monte,30.99,Vrooomy.io,2.18,1.58
2024-08-15,PGL Wallachia S2 NA CQ,65227,2,134739,Apex Genesis,GRIN Esports,Queen of Pain|Tiny|Enigma|Medusa|Crystal Maiden,Sniper|Treant Protector|Alchemist|Dark Seer|Earthshaker,Apex Genesis,-30.89,GRIN Esports,1.41,2.78
2024-08-15,PGL Wallachia S2 SEA CQ,65172,2,134665,Execration,skem&friends,Nyx Assassin|Enchantress|Mars|Weaver|Nature's Prophet,Tiny|Clockwerk|Chen|Dark Seer|Alchemist,skem&friends,38.81,Execration,2.02,1.74
2024-08-15,PGL Wallachia S2 CN CQ,65154,2,134611,Evil Rabbit,Spiky Gaming,Pangolier|Grimstroke|Crystal Maiden|Tiny|Medusa,Dark Seer|Puck|Clockwerk|Weaver|Doom,Spiky Gaming,-35.28,Spiky Gaming,1.57,2.32
2024-08-17,PGL Wallachia S2 EEU CQ,65305,2,134931,Passion UA,Natus Vincere,Timbersaw|Naga Siren|Pangolier|Phoenix|Hoodwink,Sand King|Tusk|Morphling|Visage|Treant Protector,Passion UA,32.01,Passion UA,2.81,1.40
2024-08-21,CCT Series 3,65465,3,135398,Night Pulse,Hydra,Sniper|Pangolier|Sand King|Enchantress|Phantom Assassin,Leshrac|Underlord|Slark|Primal Beast|Dark Willow,Night Pulse,-34.53,Hydra,1.37,2.94
2024-08-24,FISSURE Universe: Episode 3,65579,2,135711,BetBoom Team,Nouns,Puck|Shadow Demon|Lycan|Grimstroke|Dragon Knight,Sniper|Sand King|Ember Spirit|Morphling|Naga Siren,BetBoom Team,-36.08,Nouns,1.64,2.17
2024-08-29,PHOENIX LEAGUE,65897,2,136392,Spiky Gaming,Team TK,Sand King|Clockwerk|Tinker|Lina|Storm Spirit,Pangolier|Bristleback|Chen|Sniper|Lone Druid,Team TK,30.92,Spiky Gaming,2.16,1.65
2024-09-04,The International 2024,66163,2,137101,Team Liquid,Beastcoast,Oracle|Beastmaster|Nature's Prophet|Monkey King|Sniper,Mirana|Batrider|Bristleback|Treant Protector|Primal Beast,Team Liquid,-32.68,Beastcoast,1.30,3.51
2024-09-06,The International 2024,66277,2,137281,Team Liquid,BetBoom Team,Treant Protector|Mirana|Dragon Knight|Dark Willow|Beastmaster,Kunkka|Batrider|Nature's Prophet|Chen|Alchemist,BetBoom Team,-34.56,BetBoom Team,1.45,2.60
2024-09-09,The International 2024,66405,1,137536,Nouns,BetBoom Team,Centaur Warrunner|Nyx Assassin|Monkey King|Chen|Razor,Keeper of the Light|Alchemist|Beastmaster|Invoker|Enchantress,BetBoom Team,41.57,Nouns,2.43,1.52
2024-09-10,The International 2024,66446,1,137623,Aurora,Heroic,Tiny|Kunkka|Mirana|Elder Titan|Morphling,Dragon Knight|Omniknight|Mars|Shadow Demon|Storm Spirit,Heroic,-30.10,Heroic,1.68,2.11
2024-09-12,PHOENIX LEAGUE,66492,2,137823,Evil Rabbit,Team TK,Skywrath Mage|Sven|Sand King|Windranger|Sniper,Dragon Knight|Shadow Fiend|Phoenix|Centaur Warrunner|Mirana,Team TK,-33.59,Team TK,1.43,2.71
2024-09-12,PHOENIX LEAGUE,66491,3,137791,Team Bright,Spiky Gaming,Alchemist|Nature's Prophet|Rubick|Visage|Monkey King,Kunkka|Chen|Weaver|Pangolier|Marci,Team Bright,31.16,Team Bright,1.82,1.80
2024-09-15,The International 2024,66622,1,138073,Gaimin Gladiators,Team Liquid,Riki|Chaos Knight|Underlord|Batrider|Chen,Tusk|Nature's Prophet|Shadow Demon|Visage|Puck,Team Liquid,42.74,Gaimin Gladiators,1.95,1.75
2024-09-22,BetBoom Dacha Belgrade 2024 Open Qualifiers EEU,67045,1,138835,Nemiga Gaming,Five Beavers,Doom|Tiny|Shadow Fiend|Techies|Tusk,Medusa|Naga Siren|Timbersaw|Rubick|Underlord,Five Beavers,-41.83,Five Beavers,1.65,2.16
2024-09-28,DreamLeague Season 24: Southeast Asia Closed Qualifier,67539,1,139794,Talon Esports,Execration,Nature's Prophet|Bristleback|Pangolier|Sniper|Mars,Tusk|Shadow Demon|Primal Beast|Earth Spirit|Windranger,Talon Esports,-30.81,Execration,1.30,3.32
2024-09-28,DreamLeague Season 24: China Closed Qualifier,67537,1,139791,Invictus Gaming,Spiky Gaming,Medusa|Storm Spirit|Sniper|Enchantress|Mars,Tinker|Pangolier|Earthshaker|Luna|Anti-Mage,Invictus Gaming,-30.58,Spiky Gaming,1.24,3.79
2024-09-28,RES Regional Series: EU #4,67507,2,139778,Dragon Esports Club,AVULUS,Centaur Warrunner|Puck|Alchemist|Crystal Maiden|Mirana,Elder Titan|Pangolier|Lion|Invoker|Windranger,AVULUS,41.22,Dragon Esports Club,3.93,1.23
2024-09-28,DreamLeague Season 24: Eastern Europe Closed Qualifier,67513,2,139768,Team Spirit,BandaNoone,Snapfire|Omniknight|Sand King|Morphling|Timbersaw,Sniper|Kunkka|Dark Willow|Chen|Dragon Knight,Team Spirit,45.18,Team Spirit,2.32,1.57
2024-09-28,DreamLeague Season 24: China Closed Qualifier,67480,2,139753,Azure Ray,Team Bright,Tusk|Invoker|Medusa|Dragon Knight|Mars,Anti-Mage|Clockwerk|Brewmaster|Kunkka|Mirana,Azure Ray,-34.49,Team Bright,1.09,6.72
2024-09-28,DreamLeague Season 24: Southeast Asia Closed Qualifier,67484,1,139740,Talon Esports,Bruv123,Timbersaw|Puck|Naga Siren|Broodmother|Dark Willow,Batrider|Earthshaker|Doom|Pugna|Terrorblade,Talon Esports,-32.77,Bruv123,1.42,2.72
2024-09-29,DreamLeague Season 24: Southeast Asia Closed Qualifier,67544,1,139873,PleaseReportTimbersaw,Bruv123,Sand King|Kunkka|Luna|Clockwerk|Snapfire,Chen|Pangolier|Sniper|Broodmother|Doom,Bruv123,36.10,PleaseReportTimbersaw,3.67,1.25
2024-09-30,DreamLeague Season 24: Southeast Asia Closed Qualifier,67603,2,140045,Aurora,BOOM Esports,Meepo|Tusk|Bristleback|Invoker|Sniper,Timbersaw|Primal Beast|Sven|Lion|Enchantress,Aurora,-33.54,BOOM Esports,1.32,3.24
2024-10-01,European Pro League S20,67650,2,140213,TopTab,ASAKURA,Broodmother|Mirana|Night Stalker|Omniknight|Void Spirit,Mars|Puck|Winter Wyvern|Morphling|Tusk,ASAKURA,36.08,TopTab,2.62,1.41
2024-10-05,PGL Wallachia Season 2,67816,1,140503,Invictus Gaming,Apex Genesis,Invoker|Tinker|Luna|Elder Titan|Beastmaster,Omniknight|Drow Ranger|Lycan|Earth Spirit|Snapfire,Invictus Gaming,-39.98,Apex Genesis,1.40,2.90
2024-10-08,PGL Wallachia Season 2,67888,1,140697,Azure Ray,Tundra Esports,Dark Seer|Clockwerk|Gyrocopter|Phoenix|Sand King,Puck|Pangolier|Naga Siren|Death Prophet|Luna,Tundra Esports,42.93,Azure Ray,2.28,1.63
2024-10-08,PGL Wallachia Season 2,67887,1,140696,AVULUS,Invictus Gaming,Phoenix|Snapfire|Underlord|Puck|Ursa,Naga Siren|Void Spirit|Muerta|Shadow Fiend|Sand King,AVULUS,30.33,AVULUS,1.92,1.82
2024-10-11,PGL Wallachia Season 2,68039,2,141137,Beastcoast,AVULUS,Monkey King|Gyrocopter|Dark Seer|Batrider|Lion,Skywrath Mage|Shadow Fiend|Beastmaster|Puck|Naga Siren,Beastcoast,38.66,Beastcoast,2.02,1.80
2024-10-13,CCT Series 4,67987,2,141306,Quantum,Matreshka,Beastmaster|Snapfire|Templar Assassin|Tiny|Batrider,Enchantress|Mars|Clockwerk|Bristleback|Viper,Matreshka,-36.02,Matreshka,1.72,2.05
2024-10-14,European Pro League S20,68099,3,141442,ASAKURA,Level Up,Beastmaster|Puck|Naga Siren|Mirana|Luna,Primal Beast|Gyrocopter|Earthshaker|Rubick|Disruptor,Level Up,-52.14,Level Up,1.61,2.13
2024-10-15,Phoenix League 2,68173,2,141476,Ascent Esports,PleaseReportTimbersaw,Razor|Pangolier|Monkey King|Lion|Templar Assassin,Puck|Luna|Batrider|Omniknight|Dark Willow,PleaseReportTimbersaw,-36.00,PleaseReportTimbersaw,1.68,2.12
2024-10-16,European Pro League S20,68234,3,141680,Level Up,Passion UA,Phoenix|Lich|Ursa|Dawnbreaker|Primal Beast,Naga Siren|Timbersaw|Ember Spirit|Luna|Hoodwink,Level Up,30.50,Level Up,2.13,1.61
2024-10-19,BetBoom Dacha: Belgrade 2024,68246,2,141984,Team Falcons,Team Spirit,Pangolier|Chaos Knight|Muerta|Crystal Maiden|Nature's Prophet,Terrorblade|Primal Beast|Dark Willow|Invoker|Clockwerk,Team Spirit,-34.79,Team Spirit,1.26,3.40
2024-10-20,BetBoom Dacha: Belgrade 2024,68248,2,142042,Tundra Esports,Team Liquid,Ember Spirit|Muerta|Doom|Gyrocopter|Chen,Omniknight|Beastmaster|Dark Willow|Razor|Tiny,Team Liquid,63.95,Tundra Esports,2.00,1.72
2024-10-24,BetBoom Dacha: Belgrade 2024,68567,1,142329,BetBoom Team,Tundra Esports,Luna|Magnus|Keeper of the Light|Ember Spirit|Tusk,Naga Siren|Broodmother|Shadow Fiend|Storm Spirit|Muerta,Tundra Esports,-30.18,Tundra Esports,1.78,1.96
2024-10-28,DreamLeague S24,68684,1,142615,Xtreme Gaming,BetBoom Team,Queen of Pain|Sand King|Clockwerk|Medusa|Grimstroke,Beastmaster|Luna|Pangolier|Naga Siren|Dark Willow,Xtreme Gaming,45.37,Xtreme Gaming,2.08,1.70
2024-10-30,DreamLeague S24,68726,2,143013,Tundra Esports,Azure Ray,Pugna|Medusa|Tusk|Bristleback|Morphling,Muerta|Timbersaw|Dark Willow|Primal Beast|Anti-Mage,Azure Ray,-39.66,Azure Ray,1.23,4.21
2024-11-04,DreamLeague S24,68898,2,143442,Team Liquid,Tundra Esports,Muerta|Primal Beast|Earthshaker|Shadow Fiend|Ogre Magi,Broodmother|Lion|Dragon Knight|Pangolier|Pugna,Team Liquid,40.25,Team Liquid,2.08,1.70
2024-11-13,Summoner's Cup,69294,2,144470,Universitario Esports,FUSION,Shadow Demon|Queen of Pain|Abaddon|Luna|Sand King,Batrider|Templar Assassin|Pangolier|Terrorblade|Dawnbreaker,FUSION,35.06,Universitario Esports,3.80,1.22
2024-11-15,European Pro League S21,69697,2,144805,Nemiga Gaming,Nightshade,Hoodwink|Terrorblade|Monkey King|Shadow Fiend|Tusk,Lion|Ogre Magi|Storm Spirit|Brewmaster|Luna,Nightshade,-31.92,Nightshade,1.45,2.60
2024-11-15,ESL One Bangkok 2024: MESWA CQ,69652,1,144758,Team mansaf,Rogue Squad,Beastmaster|Doom|Morphling|Elder Titan|Shadow Demon,Gyrocopter|Muerta|Ogre Magi|Dark Seer|Sand King,Team mansaf,-72.79,Rogue Squad,1.75,2.01
2024-11-15,ESL One Bangkok 2024 SEA CQ,69684,1,144744,Talon Esports,Team Kukuys,Muerta|Templar Assassin|Weaver|Naga Siren|Beastmaster,Clockwerk|Pugna|Invoker|Gyrocopter|Primal Beast,Team Kukuys,-35.11,Team Kukuys,1.50,2.48
2024-11-15,ESL One Bangkok 2024 WEU CQ,69658,1,144729,AVULUS,Palianytsia,Invoker|Dragon Knight|Tusk|Enchantress|Dawnbreaker,Gyrocopter|Queen of Pain|Timbersaw|Hoodwink|Chen,AVULUS,-37.55,Palianytsia,1.19,4.34
2024-11-15,ESL One Bangkok 2024: MESWA CQ,69649,1,144705,Nigma Galaxy,Ethereal Edge,Pangolier|Batrider|Terrorblade|Enchantress|Dragon Knight,Dark Willow|Luna|Sand King|Zeus|Abaddon,Nigma Galaxy,-34.52,Ethereal Edge,1.03,10.54
2024-11-17,ESL One Bangkok 2024: MESWA CQ,69847,3,145147,Nigma Galaxy,Winter Bear,Sniper|Naga Siren|Gyrocopter|Lion|Beastmaster,Dawnbreaker|Nyx Assassin|Sand King|Disruptor|Monkey King,Nigma Galaxy,-32.45,Winter Bear,1.16,4.89
2024-11-17,ESL One Bangkok 2024: MESWA CQ,69847,4,145153,Nigma Galaxy,Winter Bear,Sniper|Mars|Alchemist|Muerta|Pugna,Clockwerk|Nyx Assassin|Bristleback|Pudge|Storm Spirit,Nigma Galaxy,-42.11,Winter Bear,1.12,5.54
2024-11-19,European Pro League S21,69942,2,145390,NAVI Junior,Nemiga Gaming,Beastmaster|Templar Assassin|Lion|Sand King|Ancient Apparition,Snapfire|Clinkz|Morphling|Centaur Warrunner|Elder Titan,NAVI Junior,-36.79,Nemiga Gaming,1.19,4.35
2024-11-22,1win Series Fall,70098,2,145796,PARIVISION,Gaimin Gladiators,Chen|Storm Spirit|Phoenix|Razor|Tusk,Mirana|Doom|Pugna|Earth Spirit|Gyrocopter,Gaimin Gladiators,-34.68,Gaimin Gladiators,1.64,2.18
2024-11-24,Asian Dragon Series: Regional Collision,70202,1,145928,Team Essence,Caterpillar,Hoodwink|Underlord|Gyrocopter|Tusk|Sniper,Ursa|Beastmaster|Grimstroke|Dragon Knight|Lion,Team Essence,37.56,Team Essence,2.24,1.59
2024-11-30,BLAST Slam I,70440,1,146521,Tundra Esports,Xtreme Gaming,Elder Titan|Lina|Magnus|Brewmaster|Morphling,Beastmaster|Ursa|Zeus|Muerta|Naga Siren,Tundra Esports,-39.94,Xtreme Gaming,1.65,2.10
2024-12-02,European Pro League S21,70449,2,146695,9Pandas,Passion UA,Lion|Tidehunter|Monkey King|Ember Spirit|Chen,Phoenix|Timbersaw|Sand King|Magnus|Dark Willow,Passion UA,-36.72,Passion UA,1.45,2.63
2024-12-03,European Pro League S21,70519,1,146703,Zero Tenacity,Passion UA,Pugna|Alchemist|Lina|Sand King|Gyrocopter,Tusk|Shadow Demon|Templar Assassin|Timbersaw|Pangolier,Passion UA,33.75,Zero Tenacity,2.05,1.68
2024-12-07,EPL World AM S14,70686,3,147222,FUSION,Hokori,Ursa|Queen of Pain|Shadow Demon|Elder Titan|Beastmaster,Muerta|Undying|Tidehunter|Medusa|Ember Spirit,Hokori,-35.28,Hokori,1.66,2.14
2024-12-11,MESA Invitational 2024,70888,1,147572,Team Secret,AnimeVesta,Brewmaster|Dragon Knight|Ancient Apparition|Batrider|Void Spirit,Ogre Magi|Puck|Gyrocopter|Doom|Shadow Demon,AnimeVesta,-31.88,AnimeVesta,1.22,3.80
2024-12-11,MESA Invitational 2024,70886,1,147522,The MongolZ,Sable Hat,Dragon Knight|Lion|Elder Titan|Pangolier|Puck,Brewmaster|Chen|Morphling|Muerta|Ember Spirit,The MongolZ,-51.45,Sable Hat,1.34,3.10
2024-12-12,European Pro League S 22,70939,1,147694,Hydra,Hokori,Queen of Pain|Chen|Shadow Demon|Dawnbreaker|Terrorblade,Sniper|Beastmaster|Clockwerk|Gyrocopter|Batrider,Hydra,54.91,Hydra,2.20,1.58
2024-12-12,MESA Invitational 2024,70899,1,147650,The MongolZ,Yakutou Brothers,Ember Spirit|Clockwerk|Rubick|Gyrocopter|Bristleback,Lion|Elder Titan|Medusa|Invoker|Magnus,Yakutou Brothers,36.52,The MongolZ,3.10,1.32
2024-12-13,European Pro League S 22,70940,1,147782,MOUZ,Hydra,Earth Spirit|Viper|Morphling|Phoenix|Clockwerk,Enigma|Lion|Ursa|Lina|Elder Titan,MOUZ,-35.91,Hydra,1.24,3.83
2024-12-14,ESL One Bangkok 2024,70994,2,147840,AVULUS,Team Spirit,Morphling|Nyx Assassin|Dark Seer|Invoker|Enchantress,Enigma|Templar Assassin|Batrider|Tiny|Elder Titan,Team Spirit,45.87,AVULUS,2.25,1.60
2024-12-15,MESA Invitational 2024,71050,1,147929,NAVI Junior,Aurora,Lich|Tiny|Gyrocopter|Sand King|Nyx Assassin,Dragon Knight|Hoodwink|Primal Beast|Batrider|Morphling,NAVI Junior,30.05,NAVI Junior,1.93,1.77
2024-12-19,FISSURE PLAYGROUND SEA CQ,71235,1,148367,Talon Esports,The MongolZ,Magnus|Tidehunter|Phoenix|Tusk|Sniper,Muerta|Lina|Morphling|Elder Titan|Mars,Talon Esports,-38.22,The MongolZ,1.32,3.23
2024-12-20,FISSURE PLAYGROUND WEU CQ,71301,1,148463,Team Secret,Zero Tenacity,Tusk|Batrider|Ember Spirit|Monkey King|Terrorblade,Lich|Storm Spirit|Muerta|Gyrocopter|Primal Beast,Zero Tenacity,-43.00,Zero Tenacity,1.77,1.97
2024-12-22,FISSURE PLAYGROUND SEA CQ,71367,2,148663,BOOM Esports,The MongolZ,Beastmaster|Lion|Earthshaker|Chen|Medusa,Nyx Assassin|Phoenix|Dark Seer|Invoker|Bristleback,BOOM Esports,-46.98,The MongolZ,1.54,2.38
2024-12-23,FISSURE PLAYGROUND EEU CQ,71411,2,148781,9Pandas,One Move,Beastmaster|Tiny|Pugna|Gyrocopter|Elder Titan,Terrorblade|Pangolier|Clinkz|Phoenix|Muerta,9Pandas,-44.37,One Move,1.60,2.25
