date,championship,series_id,map_number,hawk_match_id,team1,team2,team1_heroes,team2_heroes,winner,delta,delta_favored_team,team1_odds,team2_odds
2024-06-12,Leon Masters #1,62031,2,127392,L1ga Team,Kalmychata,Pudge|Mars|Gyrocopter|Phoenix|Io,Templar Assassin|Brewmaster|Chen|Muerta|Ursa,L1ga Team,36.75,L1ga Team,1.28,3.43
2024-06-13,EPL World AM S11,62141,1,127569,Infinity,Estar backs,Disruptor|Doom|Ember Spirit|Gyrocopter|Dark Willow,Keeper of the Light|Dark Seer|Spirit Breaker|Vengeful Spirit|Weaver,Infinity,40.42,Infinity,1.82,1.92
2024-06-13,Leon Masters #1,62097,2,127558,MOUZ,Kalmychata,Clinkz|Clockwerk|Dark Seer|Warlock|Meepo,Tiny|Oracle|Beastmaster|Gyrocopter|Keeper of the Light,MOUZ,47.41,MOUZ,1.30,3.20
2024-06-13,RES Series SEA #3,62094,2,127539,Salvation Gaming,Bleed Esports,Shadow Demon|Dark Willow|Pudge|Templar Assassin|Slardar,Spirit Breaker|Crystal Maiden|Dark Seer|Leshrac|Chaos Knight,Bleed Esports,-34.50,Bleed Esports,3.53,1.27
2024-06-13,Leon Masters #1,62095,1,127479,L1ga Team,JustBetter,Crystal Maiden|Gyrocopter|Razor|Tiny|Dark Seer,Shadow Demon|Templar Assassin|Enchantress|Troll Warlord|Brewmaster,L1ga Team,51.85,L1ga Team,1.38,2.91
2024-06-15,The International 2024: EEU CQ,62181,1,127712,L1ga Team,SIBE Team,Dark Seer|Chaos Knight|Pudge|Windranger|Warlock,Dark Willow|Spectre|Death Prophet|Elder Titan|Beastmaster,L1ga Team,45.01,L1ga Team,1.41,2.75
2024-06-16,European Pro League Season 19: D2,62234,1,127804,Team Bars,Tony's 5 Friends,Io|Enigma|Storm Spirit|Marci|Tiny,Treant Protector|Ember Spirit|Troll Warlord|Centaur Warrunner|Grimstroke,Tony's 5 Friends,-38.29,Tony's 5 Friends,2.62,1.41
2024-06-17,The International 2024: SA CQ,62281,2,127980,Midas Club,Cuyes Esports,Zeus|Tusk|Weaver|Lone Druid|Terrorblade,Crystal Maiden|Dragon Knight|Underlord|Dark Willow|Faceless Void,Cuyes Esports,-38.14,Cuyes Esports,2.70,1.42
2024-06-18,RES Series SEA #3,62312,1,128023,Neon Esports,Execration,Ancient Apparition|Naga Siren|Batrider|Centaur Warrunner|Shadow Fiend,Shadow Demon|Pangolier|Tiny|Beastmaster|Elder Titan,Execration,46.92,Neon Esports,1.53,2.39
2024-06-19,The International 2024: SEA CQ,62331,1,128025,Blacklist International,Execration,Terrorblade|Weaver|Earth Spirit|Centaur Warrunner|Dark Willow,Pangolier|Crystal Maiden|Razor|Monkey King|Lycan,Execration,40.79,Blacklist International,1.29,3.39
2024-06-20,The International 2024: WEU CQ,62404,3,128293,MOUZ,Dandelions,Dark Willow|Venomancer|Ember Spirit|Dark Seer|Gyrocopter,Pudge|Grimstroke|Warlock|Brewmaster|Tiny,Dandelions,58.49,MOUZ,1.41,2.76
2024-06-20,European Pro League Season 19: D2,62417,2,128272,Monte,LvLUP MarsBahis,Ember Spirit|Gyrocopter|Dark Willow|Dark Seer|Crystal Maiden,Pugna|Dragon Knight|Brewmaster|Phoenix|Tiny,Monte,35.65,Monte,1.17,4.14
2024-06-20,The International 2024: SEA CQ,62391,1,128221,Neon Esports,IHC Esports,Rubick|Gyrocopter|Dark Seer|Disruptor|Ember Spirit,Tusk|Weaver|Tiny|Brewmaster|Slardar,IHC Esports,45.74,Neon Esports,1.38,2.80
2024-06-21,Leon Masters #1,62465,1,128420,SIBE Team,Night Pulse,Lina|Elder Titan|Terrorblade|Pudge|Dark Seer,Dark Willow|Timbersaw|Ursa|Night Stalker|Oracle,Night Pulse,-30.67,Night Pulse,2.60,1.45
2024-06-21,The International 2024: SEA CQ,62429,3,128371,Execration,Talon Esports,Pudge|Lycan|Dragon Knight|Enchantress|Weaver,Storm Spirit|Dark Willow|Mars|Chaos Knight|Witch Doctor,Talon Esports,-34.42,Talon Esports,3.00,1.35
2024-06-23,The International 2024: WEU CQ,62563,1,128569,Tundra Esports,PSG Quest,Sniper|Clockwerk|Rubick|Chaos Knight|Dark Seer,Elder Titan|Dark Willow|Brewmaster|Weaver|Dragon Knight,Tundra Esports,56.53,Tundra Esports,1.55,2.35
2024-06-23,The International 2024: SEA CQ,62523,1,128502,Execration,TNC Predator,Elder Titan|Phoenix|Faceless Void|Pangolier|Brewmaster,Tiny|Crystal Maiden|Dark Seer|Storm Spirit|Lifestealer,TNC Predator,-51.78,TNC Predator,2.37,1.54
2024-06-24,Elite League S2 NA  CQ,62575,2,128709,team monkeys-,Team giga cringe,Clockwerk|Gyrocopter|Dark Seer|Tiny|Tinker,Beastmaster|Weaver|Timbersaw|Tusk|Troll Warlord,team monkeys-,30.48,team monkeys-,1.15,4.99
2024-06-24,Elite League S2 SEA CQ,62436,1,128614,Bleed Esports,IHC Esports,Oracle|Spirit Breaker|Storm Spirit|Chaos Knight|Dark Seer,Batrider|Morphling|Earth Spirit|Brewmaster|Dark Willow,Bleed Esports,38.70,Bleed Esports,1.25,3.60
2024-06-25,Elite League S2 CN CQ,62598,1,128765,MAG.Yolo,Crocodile,Pangolier|Lifestealer|Pudge|Grimstroke|Chen,Slardar|Crystal Maiden|Weaver|Windranger|Shadow Fiend,Crocodile,-42.37,Crocodile,2.51,1.47
2024-06-27,CyberScore Cup,62785,1,129076,NextUp,Hydra,Centaur Warrunner|Elder Titan|Techies|Troll Warlord|Storm Spirit,Sven|Clockwerk|Phoenix|Ember Spirit|Dark Seer,NextUp,-30.33,Hydra,2.00,1.75
2024-06-27,Elite League S2 EEU CQ,62748,2,129104,Yellow Submarine,9Pandas,Tiny|Rubick|Troll Warlord|Elder Titan|Lycan,Hoodwink|Centaur Warrunner|Clockwerk|Lifestealer|Shadow Fiend,9Pandas,-36.24,9Pandas,1.88,1.86
2024-06-28,CyberScore Cup,62828,1,129316,NextUp,Dragon Esports Club,Elder Titan|Ursa|Storm Spirit|Brewmaster|Techies,Sven|Crystal Maiden|Ember Spirit|Dark Seer|Clockwerk,NextUp,-52.21,Dragon Esports Club,1.90,1.84
2024-06-28,1win Series Summer,62879,1,129315,Beastcoast,Team Spirit,Jakiro|Razor|Tiny|Techies|Brewmaster,Underlord|Pugna|Bristleback|Dragon Knight|Elder Titan,Team Spirit,-34.36,Team Spirit,4.34,1.19
2024-07-01,CCT Series 1,62996,1,129580,Team Tea,SIBE Team,Dark Seer|Windranger|Medusa|Clockwerk|Tiny,Morphling|Crystal Maiden|Templar Assassin|Hoodwink|Brewmaster,Team Tea,33.79,Team Tea,1.50,2.40
2024-07-02,EPL World AM S12,63054,1,129794,Infinity,Qhali,Dark Seer|Weaver|Ember Spirit|Undying|Jakiro,Grimstroke|Beastmaster|Lifestealer|Clockwerk|Zeus,Infinity,41.08,Infinity,1.17,4.00
2024-07-04,CyberScore Cup,63148,3,130013,SIBE Team,Vrooomy.io,Sven|Gyrocopter|Spirit Breaker|Dragon Knight|Dark Seer,Weaver|Ember Spirit|Brewmaster|Dark Willow|Elder Titan,Vrooomy.io,57.38,SIBE Team,1.50,2.34
2024-07-04,Riyadh Masters 2024,63109,2,129996,Heroic,PSG Quest,Slardar|Dark Seer|Shadow Demon|Spirit Breaker|Chaos Knight,Snapfire|Troll Warlord|Pangolier|Elder Titan|Storm Spirit,PSG Quest,46.85,Heroic,1.72,2.05
2024-07-05,Riyadh Masters 2024,63173,1,130034,Entity,Beastcoast,Dark Seer|Storm Spirit|Bane|Troll Warlord|Spirit Breaker,Weaver|Elder Titan|Invoker|Pangolier|Rubick,Entity,40.09,Entity,1.38,2.80
2024-07-05,Riyadh Masters 2024,63172,1,130032,Virtus.pro,G2 x iG,Grimstroke|Sven|Dragon Knight|Dark Seer|Marci,Ember Spirit|Gyrocopter|Phoenix|Slardar|Hoodwink,G2 x iG,-32.42,G2 x iG,2.40,1.50
2024-07-06,Riyadh Masters 2024,63256,3,130249,G2 x iG,LGD Gaming,Snapfire|Gyrocopter|Hoodwink|Crystal Maiden|Underlord,Shadow Demon|Muerta|Earth Spirit|Beastmaster|Tiny,LGD Gaming,34.46,G2 x iG,1.70,2.10
2024-07-06,Riyadh Masters 2024,63201,1,130055,MOUZ,PSG Quest,Grimstroke|Jakiro|Brewmaster|Phantom Assassin|Dragon Knight,Doom|Hoodwink|Snapfire|Enchantress|Weaver,PSG Quest,-33.51,PSG Quest,2.00,1.75
2024-07-06,Riyadh Masters 2024,63197,1,130051,G2 x iG,LGD Gaming,Snapfire|Crystal Maiden|Gyrocopter|Beastmaster|Muerta,Treant Protector|Ember Spirit|Brewmaster|Terrorblade|Techies,G2 x iG,34.70,G2 x iG,1.52,2.35
2024-07-10,Riyadh Masters 2024,63347,1,130433,Team Spirit,OG,Primal Beast|Hoodwink|Terrorblade|Shadow Demon|Doom,Pangolier|Rubick|Chen|Morphling|Void Spirit,Team Spirit,30.73,Team Spirit,1.42,2.90
2024-07-10,Riyadh Masters 2024,63351,1,130436,Entity,PSG Quest,Windranger|Alchemist|Ember Spirit|Dark Seer|Elder Titan,Brewmaster|Lion|Storm Spirit|Treant Protector|Broodmother,Entity,38.68,Entity,1.60,2.35
2024-07-11,Riyadh Masters 2024,63370,1,130489,Beastcoast,Entity,Mars|Techies|Tiny|Weaver|Chaos Knight,Sand King|Crystal Maiden|Terrorblade|Underlord|Spirit Breaker,Entity,-30.10,Entity,3.64,1.26
2024-07-11,CyberScore Cup,63486,1,130793,Team Hryvnia,Team Tea,Puck|Hoodwink|Sven|Troll Warlord|Brewmaster,Chen|Broodmother|Templar Assassin|Spirit Breaker|Primal Beast,Team Hryvnia,-39.04,Team Tea,3.33,1.30
2024-07-13,EPL World AM S12,63587,5,131064,Hokori,Apex Genesis,Elder Titan|Chaos Knight|Shadow Demon|Brewmaster|Templar Assassin,Gyrocopter|Centaur Warrunner|Sven|Storm Spirit|Hoodwink,Apex Genesis,-34.89,Apex Genesis,1.87,1.79
2024-07-13,EPL World AM S12,63580,2,131030,Apex Genesis,FUSION,Monkey King|Ancient Apparition|Hoodwink|Sand King|Sven,Chen|Pangolier|Rubick|Brewmaster|Medusa,Apex Genesis,41.41,Apex Genesis,1.59,2.26
2024-07-13,RES Series EU #3,63578,1,131007,Night Pulse,Nemiga Gaming,Earth Spirit|Weaver|Jakiro|Phantom Assassin|Doom,Sven|Snapfire|Ember Spirit|Elder Titan|Beastmaster,Nemiga Gaming,42.98,Night Pulse,1.52,2.40
2024-07-13,Riyadh Masters 2024,63388,2,131011,Tundra Esports,PSG Quest,Jakiro|Bristleback|Doom|Sand King|Rubick,Tiny|Chen|Templar Assassin|Gyrocopter|Beastmaster,Tundra Esports,59.85,Tundra Esports,1.49,2.62
2024-07-16,Riyadh Masters 2024,63616,2,131339,Team Spirit,Team Liquid,Sand King|Shadow Demon|Sven|Rubick|Underlord,Spirit Breaker|Jakiro|Templar Assassin|Tiny|Dark Seer,Team Liquid,33.88,Team Spirit,1.60,2.35
2024-07-16,RES Series EU #3,63660,1,131309,Monte,rest farmers,Terrorblade|Dark Seer|Spirit Breaker|Ember Spirit|Rubick,Windranger|Sand King|Timbersaw|Sven|Jakiro,rest farmers,-30.83,rest farmers,2.36,1.56
2024-07-16,RES Series EU #3,63659,1,131307,Nightshade Esports,Night Pulse,Sven|Nyx Assassin|Underlord|Pangolier|Ursa,Slardar|Weaver|Templar Assassin|Sand King|Jakiro,Nightshade Esports,-32.04,Night Pulse,2.25,1.61
2024-07-19,Riyadh Masters 2024,63801,1,131514,Team Spirit,PSG Quest,Tidehunter|Troll Warlord|Hoodwink|Tiny|Sven,Morphling|Void Spirit|Jakiro|Brewmaster|Batrider,Team Spirit,31.32,Team Spirit,1.50,2.62
2024-07-21,Riyadh Masters 2024,63942,2,131835,Gaimin Gladiators,Team Liquid,Invoker|Chen|Alchemist|Broodmother|Shadow Fiend,Techies|Brewmaster|Sand King|Monkey King|Elder Titan,Gaimin Gladiators,32.25,Gaimin Gladiators,1.47,2.56
2024-07-21,Riyadh Masters 2024,63919,1,131753,Team Liquid,Team Falcons,Crystal Maiden|Beastmaster|Morphling|Monkey King|Pangolier,Sand King|Ancient Apparition|Timbersaw|Gyrocopter|Jakiro,Team Liquid,-44.69,Team Falcons,2.47,1.50
2024-07-22,RES Series EU #3,63948,2,131919,Team Tea,Night Pulse,Batrider|Brewmaster|Troll Warlord|Chen|Primal Beast,Hoodwink|Elder Titan|Beastmaster|Pangolier|Morphling,Team Tea,64.56,Team Tea,1.86,1.87
2024-07-26,Elite League S2,64117,2,132323,Nouns,Beastcoast,Phoenix|Terrorblade|Beastmaster|Windranger|Shadow Fiend,Clinkz|Tiny|Gyrocopter|Sand King|Jakiro,Beastcoast,-43.87,Beastcoast,1.96,1.78
2024-07-26,Elite League S2,64112,1,132232,BOOM Esports,Cuyes Esports,Sven|Doom|Rubick|Enchantress|Phoenix,Spirit Breaker|Razor|Dark Seer|Tiny|Crystal Maiden,Cuyes Esports,35.40,BOOM Esports,1.63,2.28
2024-07-27,Elite League S2,64180,1,132406,Heroic,Nouns,Huskar|Marci|Brewmaster|Weaver|Windranger,Monkey King|Tiny|Spirit Breaker|Phoenix|Pangolier,Nouns,35.47,Heroic,1.59,2.36
2024-07-28,Leon Masters #1,64178,1,132503,One Move,PSG Quest,Legion Commander|Windranger|Dazzle|Hoodwink|Elder Titan,Sven|Spirit Breaker|Primal Beast|Dark Seer|Templar Assassin,PSG Quest,-41.59,PSG Quest,3.50,1.28
2024-07-28,Clavision: Snow Ruyi,64170,1,132376,Natus Vincere,Team Spirit,Beastmaster|Nyx Assassin|Broodmother|Ember Spirit|Jakiro,Sand King|Hoodwink|Crystal Maiden|Underlord|Terrorblade,Team Spirit,-33.24,Team Spirit,4.25,1.20
2024-07-28,European Pro League S19,64201,1,132485,Monte,Team Hryvnia,Shadow Fiend|Jakiro|Dragon Knight|Spirit Breaker|Dark Seer,Hoodwink|Troll Warlord|Ember Spirit|Pangolier|Elder Titan,Team Hryvnia,30.01,Monte,1.35,3.04
2024-07-28,Clavision: Snow Ruyi,64169,2,132489,Azure Ray,G2 x iG,Clockwerk|Templar Assassin|Windranger|Snapfire|Brewmaster,Dragon Knight|Hoodwink|Chen|Puck|Pangolier,G2 x iG,-32.28,G2 x iG,2.50,1.50
2024-07-28,Clavision: Snow Ruyi,64166,1,132466,Natus Vincere,LGD Gaming,Sven|Terrorblade|Rubick|Underlord|Tiny,Centaur Warrunner|Ember Spirit|Lifestealer|Jakiro|Hoodwink,Natus Vincere,-33.79,LGD Gaming,2.35,1.58
2024-07-29,Clavision: Snow Ruyi,64187,1,132415,Xtreme Gaming,Azure Ray,Chen|Viper|Troll Warlord|Morphling|Doom,Sven|Elder Titan|Rubick|Razor|Underlord,Azure Ray,51.42,Xtreme Gaming,1.26,3.80
2024-07-30,European Pro League S19,64301,1,132712,DMS,Level Up,Dark Seer|Windranger|Enchantress|Chaos Knight|Sand King,Pangolier|Elder Titan|Weaver|Dragon Knight|Primal Beast,DMS,32.76,DMS,1.17,4.40
2024-07-30,Clavision: Snow Ruyi,64194,2,132685,Team Zero,Team Spirit,Sven|Pangolier|Snapfire|Batrider|Weaver,Slardar|Bane|Hoodwink|Dragon Knight|Monkey King,Team Spirit,-31.05,Team Spirit,3.27,1.31
2024-07-31,European Pro League S19,64315,1,132832,Team Tea,Winter Bear,Ursa|Pangolier|Elder Titan|Dark Seer|Hoodwink,Nyx Assassin|Beastmaster|Dragon Knight|Snapfire|Ember Spirit,Team Tea,33.63,Team Tea,1.26,3.39
2024-08-03,Clavision: Snow Ruyi,64463,1,133093,G2 x iG,Nigma Galaxy,Primal Beast|Chen|Pangolier|Muerta|Troll Warlord,Rubick|Elder Titan|Tiny|Beastmaster|Lina,Nigma Galaxy,77.43,G2 x iG,1.66,2.14
2024-08-04,Elite League S2,64539,1,133292,1win Team,Team Liquid,Terrorblade|Beastmaster|Rubick|Hoodwink|Pangolier,Elder Titan|Luna|Shadow Demon|Ember Spirit|Sand King,Team Liquid,-59.25,Team Liquid,1.90,1.84
2024-08-04,Clavision: Snow Ruyi,64492,1,133179,Team Spirit,Nigma Galaxy,Slardar|Elder Titan|Clinkz|Windranger|Pangolier,Io|Beastmaster|Marci|Leshrac|Jakiro,Team Spirit,55.56,Team Spirit,1.48,2.53
2024-08-07,EPL World AM S13,64662,2,133600,GRIN Esports,Thunder Awaken,Sand King|Shadow Demon|Elder Titan|Terrorblade|Ember Spirit,Grimstroke|Clockwerk|Death Prophet|Dragon Knight|Chaos Knight,GRIN Esports,32.93,GRIN Esports,1.19,3.98
2024-08-07,CCT Series 2,64626,1,133508,Night Pulse,Monte,Enchantress|Lycan|Luna|Lina|Sven,Storm Spirit|Tiny|Templar Assassin|Visage|Elder Titan,Night Pulse,65.62,Night Pulse,1.30,3.33
2024-08-07,RES Series SEA #4,64609,2,133548,Carstensz,Team TK,Crystal Maiden|Troll Warlord|Pangolier|Medusa|Elder Titan,Dark Seer|Terrorblade|Shadow Demon|Ember Spirit|Tiny,Team TK,-60.33,Team TK,4.94,1.15
2024-08-08,EPL World AM S13,64656,3,133711,Infamous,Pacific eSports,Underlord|Luna|Marci|Shadow Fiend|Jakiro,Timbersaw|Phoenix|Beastmaster|Dragon Knight|Earth Spirit,Infamous,31.21,Infamous,1.66,2.03
2024-08-08,CCT Series 2,64674,3,133687,Team Hryvnia,DMS,Tidehunter|Clockwerk|Rubick|Queen of Pain|Weaver,Hoodwink|Chaos Knight|Brewmaster|Lina|Jakiro,Team Hryvnia,42.95,Team Hryvnia,1.73,2.03
2024-08-09,CCT Series 2,64715,1,133724,Team Hryvnia,L1ga Team,Hoodwink|Elder Titan|Shadow Fiend|Keeper of the Light|Timbersaw,Luna|Chen|Void Spirit|Visage|Monkey King,L1ga Team,-32.56,L1ga Team,2.05,1.72
2024-08-15,PGL Wallachia S2 EEU CQ,65177,1,134679,Yellow Submarine,L1ga Team,Crystal Maiden|Shadow Fiend|Hoodwink|Puck|Underlord,Slark|Kunkka|Pangolier|Chen|Shadow Demon,L1ga Team,34.63,Yellow Submarine,1.71,2.08
2024-08-15,PGL Wallachia S2 CN CQ,65155,2,134635,Team Zero,Azure Ray,Void Spirit|Treant Protector|Lina|Doom|Medusa,Rubick|Shadow Demon|Windranger|Pangolier|Wraith King,Azure Ray,-30.80,Azure Ray,2.28,1.59
2024-08-15,PGL Wallachia S2 SEA CQ,65171,2,134627,Blacklist International,Bruv123,Alchemist|Underlord|Mirana|Shadow Demon|Sand King,Batrider|Hoodwink|Brewmaster|Lina|Chaos Knight,Bruv123,44.37,Blacklist International,1.47,2.58
2024-08-16,PGL Wallachia S2 SA CQ,65307,1,134876,Beastcoast,Legacy,Sand King|Lina|Mirana|Treant Protector|Underlord,Templar Assassin|Hoodwink|Dragon Knight|Broodmother|Enchantress,Beastcoast,44.47,Beastcoast,1.30,3.25
2024-08-16,PGL Wallachia S2 SA CQ,65281,1,134830,Cuyes Esports,Beastcoast,Doom|Chaos Knight|Jakiro|Tiny|Oracle,Sand King|Pangolier|Nature's Prophet|Marci|Lina,Beastcoast,-33.39,Beastcoast,1.92,1.80
2024-08-18,RES Regional Series: LATAM #4,65359,1,135100,Team Maia,Infamous,Invoker|Hoodwink|Marci|Beastmaster|Lina,Gyrocopter|Keeper of the Light|Elder Titan|Rubick|Underlord,Infamous,-42.97,Infamous,2.00,1.75
2024-08-19,LATAMAX Cup Royal,65395,2,135177,BLACKangels,SAND KING GÓMEZ,Elder Titan|Centaur Warrunner|Rubick|Tiny|Gyrocopter,Sniper|Ursa|Kunkka|Ember Spirit|Chen,SAND KING GÓMEZ,-52.45,SAND KING GÓMEZ,5.98,1.11
2024-08-20,RES Regional Series: LATAM #4,65422,1,135292,Legacy,Infinity,Treant Protector|Lina|Doom|Enchantress|Monkey King,Timbersaw|Sand King|Hoodwink|Tinker|Luna,Legacy,-38.17,Infinity,2.46,1.51
2024-08-20,CCT Series 3,65442,2,135282,Dragon Esports Club,Vrooomy.io,Sniper|Chaos Knight|Doom|Enigma|Mirana,Leshrac|Tidehunter|Nature's Prophet|Medusa|Naga Siren,Vrooomy.io,-33.34,Vrooomy.io,2.74,1.42
2024-08-20,RES Regional Series: LATAM #4,65420,2,135278,AcatSuki,Infamous,Phoenix|Mars|Earth Spirit|Sven|Shadow Fiend,Timbersaw|Rubick|Pudge|Naga Siren|Lina,Infamous,30.56,AcatSuki,1.61,2.18
2024-08-21,EPL World AM S13,65479,2,135405,Cuyes Esports,South Team,Rubick|Sven|Bristleback|Queen of Pain|Mirana,Sand King|Leshrac|Marci|Void Spirit|Luna,Cuyes Esports,34.28,Cuyes Esports,1.34,2.86
2024-08-21,FISSURE Universe: Episode 3,65419,2,135352,Team Spirit,Cloud9,Enchantress|Nature's Prophet|Bristleback|Batrider|Windranger,Centaur Warrunner|Chen|Monkey King|Clinkz|Grimstroke,Team Spirit,39.57,Team Spirit,1.60,2.25
2024-08-22,FISSURE Universe: Episode 3,65521,1,135429,Gaimin Gladiators,BetBoom Team,Centaur Warrunner|Naga Siren|Weaver|Ember Spirit|Shadow Demon,Windranger|Beastmaster|Sven|Keeper of the Light|Jakiro,BetBoom Team,55.35,Gaimin Gladiators,1.54,2.51
2024-08-26,CCT Series 3,65773,2,136045,Night Pulse,AVULUS,Sand King|Weaver|Sniper|Naga Siren|Earthshaker,Bristleback|Queen of Pain|Nature's Prophet|Hoodwink|Centaur Warrunner,AVULUS,-30.74,AVULUS,2.04,1.73
2024-09-02,PHOENIX LEAGUE,66082,1,136761,Evil Rabbit,Team TK,Omniknight|Dragon Knight|Dark Willow|Mars|Ember Spirit,Primal Beast|Muerta|Huskar|Lina|Shadow Demon,Evil Rabbit,-32.44,Team TK,2.25,1.60
2024-09-02,PHOENIX LEAGUE,66105,1,136837,Team Bright,Spiky Gaming,Puck|Pudge|Sniper|Crystal Maiden|Bloodseeker,Snapfire|Tusk|Invoker|Pangolier|Ember Spirit,Spiky Gaming,30.12,Team Bright,1.50,2.48
2024-09-06,PHOENIX LEAGUE,66261,1,137243,Salvation Gaming,Team TK,Mirana|Queen of Pain|Mars|Bloodseeker|Tinker,Treant Protector|Viper|Windranger|Pangolier|Muerta,Team TK,38.26,Salvation Gaming,1.72,2.05
2024-09-16,RES Regional Series: EU #4,66563,2,138153,One Move,V1dar Gaming,Ember Spirit|Mirana|Naga Siren|Windranger|Centaur Warrunner,Undying|Beastmaster|Keeper of the Light|Luna|Storm Spirit,One Move,39.47,One Move,1.32,3.24
2024-09-23,European Pro League S20,67064,2,139001,TopTab,Hydra,Nature's Prophet|Elder Titan|Broodmother|Mirana|Razor,Centaur Warrunner|Dark Willow|Primal Beast|Shadow Fiend|Treant Protector,Hydra,-37.59,Hydra,2.60,1.46
2024-09-23,BetBoom Dacha Belgrade 2024: SEA Closed Qualifier,67052,2,138920,Execration,Bruv123,Io|Alchemist|Vengeful Spirit|Sniper|Elder Titan,Weaver|Clockwerk|Windranger|Doom|Nature's Prophet,Execration,-36.83,Bruv123,2.10,1.65
2024-09-25,BetBoom Dacha Belgrade 2024: WEU Closed Qualifier,67305,1,139350,Nigma Galaxy,MOUZ,Elder Titan|Centaur Warrunner|Windranger|Sand King|Dark Willow,Medusa|Rubick|Tusk|Timbersaw|Storm Spirit,Nigma Galaxy,32.23,Nigma Galaxy,1.62,2.25
2024-09-25,BetBoom Dacha Belgrade 2024: SEA Closed Qualifier,67226,1,139265,Bruv123,Kukuys,Bristleback|Sniper|Chen|Ember Spirit|Doom,Nature's Prophet|Sand King|Zeus|Mirana|Spirit Breaker,Bruv123,-32.69,Kukuys,2.25,1.58
2024-09-26,BetBoom Dacha Belgrade 2024: EEU Closed Qualifier,67348,1,139459,Night Pulse,L1ga Team,Rubick|Tusk|Kunkka|Morphling|Beastmaster,Sand King|Bristleback|Invoker|Dark Willow|Elder Titan,L1ga Team,-56.56,L1ga Team,2.19,1.63
2024-09-27,RES Regional Series: EU #4,67356,1,139641,AVULUS,Night Pulse,Kunkka|Tusk|Queen of Pain|Batrider|Broodmother,Invoker|Windranger|Leshrac|Clockwerk|Doom,AVULUS,38.82,AVULUS,1.52,2.43
2024-09-27,BetBoom Dacha Belgrade 2024: CN Closed Qualifier,67455,5,139662,Invictus Gaming,Azure Ray,Primal Beast|Clockwerk|Nyx Assassin|Nature's Prophet|Void Spirit,Puck|Bane|Sniper|Windranger|Bristleback,Invictus Gaming,38.25,Invictus Gaming,1.78,1.98
2024-09-27,BetBoom Dacha Belgrade 2024: CN Closed Qualifier,67353,2,139606,Azure Ray,Team Zero,Dragon Knight|Dark Seer|Mirana|Clockwerk|Storm Spirit,Sniper|Luna|Pangolier|Naga Siren|Tiny,Azure Ray,34.69,Azure Ray,1.52,2.40
2024-09-28,DreamLeague Season 24: North America Closed Qualifier,67519,1,139803,Fart Studios,UNKNOWN,Dark Willow|Elder Titan|Sand King|Viper|Templar Assassin,Timbersaw|Shadow Fiend|Tiny|Skywrath Mage|Rubick,Fart Studios,39.35,Fart Studios,1.75,2.00
2024-09-29,DreamLeague Season 24: North America Closed Qualifier,67567,1,139870,Nouns,Fart Studios,Naga Siren|Razor|Bristleback|Puck|Snapfire,Kunkka|Dark Willow|Tiny|Elder Titan|Lina,Nouns,36.09,Nouns,1.19,4.28
2024-09-30,DreamLeague Season 24: North America Closed Qualifier,67663,1,140136,Nouns,Shopify Rebellion,Mars|Grimstroke|Queen of Pain|Treant Protector|Luna,Batrider|Omniknight|Broodmother|Windranger|Tiny,Nouns,30.34,Nouns,1.46,2.60
2024-09-30,DreamLeague Season 24: Eastern Europe Closed Qualifier,67646,3,140121,Team Spirit,Virtus.pro,Mars|Alchemist|Jakiro|Naga Siren|Sniper,Tusk|Dragon Knight|Pangolier|Treant Protector|Visage,Team Spirit,36.73,Team Spirit,1.62,2.21
2024-09-30,DreamLeague Season 24: Southeast Asia Closed Qualifier,67635,3,140080,Talon Esports,Aurora,Clockwerk|Luna|Doom|Sniper|Puck,Snapfire|Dragon Knight|Meepo|Mirana|Kunkka,Talon Esports,-40.96,Aurora,1.98,1.75
2024-10-01,European Pro League S20,67650,1,140200,TopTab,ASAKURA,Hoodwink|Puck|Medusa|Enigma|Treant Protector,Bristleback|Mirana|Sand King|Sniper|Rubick,ASAKURA,-30.96,ASAKURA,2.60,1.46
2024-10-05,PGL Wallachia Season 2,67823,1,140510,Team Waska,Natus Vincere,Naga Siren|Pangolier|Luna|Bristleback|Bounty Hunter,Nyx Assassin|Batrider|Monkey King|Primal Beast|Morphling,Natus Vincere,-41.86,Natus Vincere,2.15,1.68
2024-10-05,PGL Wallachia Season 2,67818,2,140564,Heroic,Azure Ray,Snapfire|Anti-Mage|Earth Spirit|Centaur Warrunner|Clockwerk,Night Stalker|Medusa|Wraith King|Jakiro|Sniper,Heroic,54.90,Heroic,1.60,2.25
2024-10-10,PGL Wallachia Season 2,67999,1,140952,AVULUS,Nouns,Sniper|Underlord|Phoenix|Lion|Medusa,Queen of Pain|Hoodwink|Beastmaster|Morphling|Naga Siren,AVULUS,40.96,AVULUS,1.75,2.05
2024-10-11,CCT Series 4,67991,3,141188,Nemiga Gaming,Bushido,Queen of Pain|Centaur Warrunner|Bristleback|Hoodwink|Disruptor,Enchantress|Luna|Batrider|Tiny|Doom,Nemiga Gaming,30.24,Nemiga Gaming,1.70,2.05
2024-10-15,CCT Series 4,68204,2,141512,Passion UA,Palianytsia,Brewmaster|Batrider|Pangolier|Terrorblade|Tusk,Morphling|Primal Beast|Leshrac|Doom|Omniknight,Passion UA,-35.61,Palianytsia,2.32,1.57
