date,championship,series_id,map_number,hawk_match_id,team1,team2,team1_heroes,team2_heroes,winner,delta,delta_favored_team,team1_odds,team2_odds
2024-03-28,RES Regional EU #1,58235,2,118914,Yellow Submarine,NextUp,Leshrac|Techies|Mars|Tiny|Phantom Lancer,Tusk|Razor|Batrider|Terrorblade|Pangolier,Yellow Submarine,32.47,Yellow Submarine,1.28,3.46
2024-03-28,PGL Wallachia S1 WEU CQ,58260,3,118917,OG,Tundra Esports,Disruptor|Tidehunter|Luna|Doom|Primal Beast,Mirana|Omniknight|Brewmaster|Bane|Meepo,OG,43.02,OG,2.81,1.40
2024-03-29,RES Regional EU #1,58263,1,119047,GRIN Esports,Yellow Submarine,Disruptor|Bloodseeker|Rubick|Zeus|Beastmaster,Tusk|Grimstroke|Anti-Mage|Puck|Primal Beast,GRIN Esports,33.49,GRIN Esports,3.99,1.22
2024-03-29,WINLINE InSight Season 5,58275,2,119046,Night Pulse,PARTIZAN,Chen|Sniper|Luna|Snapfire|Mars,Techies|Tidehunter|Tusk|Templar Assassin|Leshrac,Night Pulse,31.15,Night Pulse,1.10,6.21
2024-03-29,RES Regional EU #1,58278,1,119038,MarsBet Team,Nemiga Gaming,Zeus|Gyrocopter|Medusa|Disruptor|Slardar,Lifestealer|Keeper of the Light|Techies|Beastmaster|Tiny,Nemiga Gaming,30.35,MarsBet Team,2.07,1.70
2024-03-31,Elite League,58289,1,119125,KEV,Nouns,Tiny|Leshrac|Oracle|Bloodseeker|Bristleback,Terrorblade|Rubick|Brewmaster|Pangolier|Disruptor,Nouns,31.59,KEV,2.50,1.55
2024-03-31,Elite League,58284,2,119176,Heroic,Tundra Esports,Kunkka|Enchantress|Gyrocopter|Lifestealer|Elder Titan,Chen|Slardar|Rubick|Omniknight|Meepo,Heroic,-32.43,Tundra Esports,2.80,1.42
2024-04-03,Elite League,58464,2,119494,Virtus.pro,Nouns,Pangolier|Morphling|Batrider|Broodmother|Disruptor,Bane|Centaur Warrunner|Grimstroke|Primal Beast|Medusa,Virtus.pro,-34.78,Nouns,1.60,2.30
2024-04-04,Elite League,58503,2,119602,Team Secret,Aurora,Earthshaker|Gyrocopter|Jakiro|Razor|Puck,Naga Siren|Shadow Demon|Tusk|Enigma|Timbersaw,Aurora,38.17,Team Secret,1.84,1.90
2024-04-04,RES Regional Series: SEA #2,58494,1,119540,Neon Esports,Team Tough,Crystal Maiden|Dragon Knight|Phoenix|Omniknight|Lifestealer,Batrider|Tusk|Bloodseeker|Windranger|Kunkka,Team Tough,41.29,Neon Esports,1.36,3.04
2024-04-05,Elite League,58551,2,119726,Team Falcons,PSG Quest,Crystal Maiden|Disruptor|Underlord|Wraith King|Primal Beast,Doom|Enchantress|Medusa|Tiny|Batrider,Team Falcons,33.56,Team Falcons,1.25,3.70
2024-04-05,Elite League,58548,1,119627,Blacklist International,Aurora,Lifestealer|Beastmaster|Chen|Mirana|Primal Beast,Crystal Maiden|Death Prophet|Batrider|Enigma|Naga Siren,Aurora,-37.26,Aurora,1.94,1.80
2024-04-05,Elite League,58548,2,119705,Blacklist International,Aurora,Bane|Luna|Snapfire|Pangolier|Dragon Knight,Elder Titan|Terrorblade|Leshrac|Enigma|Batrider,Aurora,-38.25,Aurora,1.95,1.80
2024-04-06,RES Regional Series: SEA #2,58653,1,119817,The Immortal,Team Tough,Pangolier|Terrorblade|Windranger|Techies|Disruptor,Rubick|Puck|Bloodseeker|Bane|Kunkka,Team Tough,-35.57,Team Tough,3.20,1.26
2024-04-07,Elite League,58601,1,119744,Xtreme Gaming,Tundra Esports,Shadow Demon|Centaur Warrunner|Elder Titan|Zeus|Luna,Sniper|Drow Ranger|Disruptor|Batrider|Brewmaster,Xtreme Gaming,33.51,Xtreme Gaming,1.78,1.97
2024-04-09,Elite League,58708,2,120117,Azure Ray,Entity,Dark Seer|Kunkka|Tiny|Crystal Maiden|Gyrocopter,Centaur Warrunner|Luna|Ember Spirit|Elder Titan|Batrider,Azure Ray,34.47,Azure Ray,1.80,2.02
2024-04-10,RES Regional Series: SEA #2,58797,2,120226,IHC,Execration,Batrider|Chen|Morphling|Templar Assassin|Pangolier,Hoodwink|Clockwerk|Slark|Omniknight|Primal Beast,IHC,-42.69,Execration,2.10,1.60
2024-04-10,RES Regional Series: SEA #2,58790,1,120179,Grills Gaming,Outcast,Keeper of the Light|Disruptor|Death Prophet|Crystal Maiden|Troll Warlord,Timbersaw|Ember Spirit|Morphling|Treant Protector|Hoodwink,Outcast,39.27,Grills Gaming,5.32,1.14
2024-04-12,Elite League,58873,1,120346,Team Liquid,Azure Ray,Dragon Knight|Luna|Batrider|Puck|Bane,Dark Seer|Razor|Venomancer|Gyrocopter|Tiny,Azure Ray,-36.77,Azure Ray,1.62,2.30
2024-04-13,Elite League,58980,3,120558,Team Liquid,Xtreme Gaming,Crystal Maiden|Techies|Pangolier|Brewmaster|Medusa,Dark Willow|Dark Seer|Bloodseeker|Clinkz|Clockwerk,Xtreme Gaming,-38.05,Xtreme Gaming,1.55,2.40
2024-04-14,European Pro League S17,58996,1,120609,ASAKURA,Yellow Submarine,Tiny|Razor|Brewmaster|Jakiro|Monkey King,Crystal Maiden|Centaur Warrunner|Shadow Demon|Leshrac|Weaver,ASAKURA,-41.52,Yellow Submarine,3.53,1.28
2024-04-14,European Pro League S17,58996,2,120620,ASAKURA,Yellow Submarine,Dark Seer|Marci|Batrider|Io|Puck,Techies|Enigma|Dark Willow|Kunkka|Luna,Yellow Submarine,-37.91,Yellow Submarine,3.66,1.22
2024-04-16,RES Regional Series: SEA #2,59046,3,120784,Team Tough,MAG.Garuda,Brewmaster|Lifestealer|Gyrocopter|Ember Spirit|Hoodwink,Primal Beast|Elder Titan|Templar Assassin|Techies|Mars,Team Tough,36.31,Team Tough,1.47,2.58
2024-04-17,European Pro League S17,59082,1,120812,L1ga Team,rest farmers,Dark Willow|Chen|Primal Beast|Doom|Luna,Weaver|Dazzle|Pangolier|Vengeful Spirit|Tusk,rest farmers,36.22,L1ga Team,1.56,2.33
2024-04-17,Kobolds Rave 2,59079,1,120832,KEV,Team Zero,Tusk|Razor|Bloodseeker|Lifestealer|Grimstroke,Weaver|Disruptor|Centaur Warrunner|Timbersaw|Dark Willow,KEV,-34.26,Team Zero,2.01,1.75
2024-04-20,RES Regional LATAM #2,59210,1,121156,AcatSuki,South Team,Tusk|Razor|Skywrath Mage|Morphling|Primal Beast,Weaver|Bloodseeker|Grimstroke|Brewmaster|Dragon Knight,AcatSuki,-30.30,South Team,1.70,2.08
2024-04-20,WINLINE InSight Season 5,59195,2,121130,Yellow Submarine,THE MAD RONIN,Enchantress|Brewmaster|Naga Siren|Batrider|Pangolier,Alchemist|Grimstroke|Primal Beast|Leshrac|Chen,THE MAD RONIN,-45.81,THE MAD RONIN,1.32,3.24
2024-04-21,European Pro League S17,59250,1,121200,NAVI Junior,MOUZ,Medusa|Batrider|Pangolier|Keeper of the Light|Gyrocopter,Alchemist|Tiny|Centaur Warrunner|Shadow Demon|Leshrac,NAVI Junior,-34.08,MOUZ,2.04,1.72
2024-04-21,European Pro League S17,59250,4,121220,NAVI Junior,MOUZ,Razor|Lifestealer|Chen|Mars|Snapfire,Tiny|Shadow Demon|Keeper of the Light|Luna|Viper,NAVI Junior,42.41,NAVI Junior,1.87,1.87
2024-04-21,European Pro League S17,59233,1,121160,Yellow Submarine,MOUZ,Gyrocopter|Pangolier|Dark Willow|Dragon Knight|Faceless Void,Tiny|Templar Assassin|Bloodseeker|Crystal Maiden|Dark Seer,MOUZ,34.80,Yellow Submarine,2.35,1.55
2024-04-22,Kobolds Rave 2,59269,3,121293,Neon Esports,Team Zero,Shadow Demon|Mars|Crystal Maiden|Slardar|Alchemist,Kunkka|Zeus|Clinkz|Elder Titan|Batrider,Team Zero,34.56,Neon Esports,1.85,1.90
2024-04-23,RES Regional LATAM #2,59376,1,121486,x5 Gaming,AcatSuki,Leshrac|Gyrocopter|Muerta|Brewmaster|Shadow Demon,Grimstroke|Night Stalker|Pangolier|Morphling|Elder Titan,AcatSuki,49.44,x5 Gaming,2.88,1.37
2024-04-23,ESL One Birmingham 2024,59332,2,121491,Team Spirit,Tundra Esports,Mars|Dark Willow|Storm Spirit|Enchantress|Anti-Mage,Tiny|Elder Titan|Rubick|Brewmaster|Morphling,Team Spirit,44.99,Team Spirit,1.85,1.96
2024-04-23,ESL One Birmingham 2024,59331,2,121492,Heroic,OG,Timbersaw|Pangolier|Bane|Grimstroke|Lifestealer,Rubick|Magnus|Chaos Knight|Razor|Chen,OG,-58.00,OG,2.26,1.64
2024-04-23,Kobolds Rave 2,59193,3,121438,KEV,Dark Horse,Timbersaw|Phoenix|Troll Warlord|Lion|Ember Spirit,Marci|Snapfire|Outworld Destroyer|Bane|Luna,KEV,-34.40,Dark Horse,1.73,2.03
2024-04-24,RES Regional LATAM #2,59428,1,121622,Midas Club,Lava Esports,Enchantress|Gyrocopter|Luna|Pangolier|Slardar,Grimstroke|Faceless Void|Snapfire|Tiny|Dark Seer,Midas Club,38.07,Midas Club,1.55,2.35
2024-04-24,EPL World AM S10,59427,1,121586,Fantasy Gaming,VitaPLUR gum,Lifestealer|Shadow Demon|Brewmaster|Hoodwink|Queen of Pain,Zeus|Tiny|Beastmaster|Batrider|Luna,Fantasy Gaming,41.94,Fantasy Gaming,2.04,1.73
2024-04-24,ESL One Birmingham 2024,59445,1,121609,Xtreme Gaming,Team Spirit,Juggernaut|Grimstroke|Templar Assassin|Dark Willow|Primal Beast,Pangolier|Luna|Zeus|Snapfire|Elder Titan,Xtreme Gaming,33.01,Xtreme Gaming,1.65,2.16
2024-04-24,ESL One Birmingham 2024,59444,1,121608,Tundra Esports,Heroic,Zeus|Elder Titan|Troll Warlord|Techies|Kunkka,Clockwerk|Dark Seer|Gyrocopter|Leshrac|Faceless Void,Tundra Esports,-42.54,Heroic,1.73,2.11
2024-04-25,RES Regional LATAM #2,59471,1,121724,Lava Esports,BOOM Esports,Elder Titan|Centaur Warrunner|Batrider|Dragon Knight|Luna,Tiny|Dark Seer|Windranger|Kunkka|Oracle,BOOM Esports,-46.35,BOOM Esports,5.17,1.14
2024-04-27,RES Regional LATAM #2,59567,1,121920,Lava Esports,Estar backs,Elder Titan|Huskar|Grimstroke|Doom|Luna,Vengeful Spirit|Clockwerk|Kunkka|Dark Seer|Shadow Fiend,Estar backs,-33.40,Estar backs,3.25,1.32
2024-04-27,RES Regional LATAM #2,59566,2,121915,Universitario Esports,Infamous,Puck|Morphling|Clockwerk|Timbersaw|Techies,Leshrac|Tiny|Venomancer|Faceless Void|Broodmother,Infamous,-32.59,Infamous,1.72,2.05
2024-04-28,EPL World AM S10,59613,3,122021,Leviatán,Beastcoast,Razor|Leshrac|Batrider|Chaos Knight|Elder Titan,Crystal Maiden|Weaver|Primal Beast|Centaur Warrunner|Shadow Demon,Beastcoast,-52.06,Beastcoast,2.45,1.51
2024-04-28,EPL World AM S10,59607,1,121984,Infinity,Beastcoast,Bane|Brewmaster|Dragon Knight|Weaver|Luna,Hoodwink|Doom|Enchantress|Slark|Dark Seer,Beastcoast,-76.20,Beastcoast,2.20,1.64
2024-04-28,BetBoom Streamers Battle season 6,59592,4,121999,Travoman Team,Cooman Team,Omniknight|Earthshaker|Dark Seer|Monkey King|Dazzle,Earth Spirit|Jakiro|Bloodseeker|Bane|Lion,Travoman Team,32.56,Travoman Team,1.70,2.03
2024-04-28,ESL One Birmingham 2024,59595,2,121980,Tundra Esports,Team Falcons,Medusa|Clinkz|Hoodwink|Kunkka|Elder Titan,Enchantress|Sven|Doom|Anti-Mage|Windranger,Team Falcons,-34.89,Team Falcons,2.50,1.53
2024-04-29,Kobolds Rave 2,59623,1,122028,Team Zero,Team Bright,Razor|Marci|Batrider|Lifestealer|Slardar,Chaos Knight|Phoenix|Dark Willow|Primal Beast|Queen of Pain,Team Zero,-44.91,Team Bright,1.33,2.91
2024-04-30,Kobolds Rave 2,59633,2,122150,Yangon Galacticos,Team Bright,Ember Spirit|Centaur Warrunner|Mirana|Hoodwink|Naga Siren,Gyrocopter|Primal Beast|Phoenix|Necrophos|Lion,Yangon Galacticos,-36.11,Team Bright,2.00,1.65
2024-05-02,Kobolds Rave 2,59753,1,122356,KEV,Team Bright,Elder Titan|Lion|Terrorblade|Zeus|Timbersaw,Leshrac|Slardar|Enchantress|Crystal Maiden|Luna,Team Bright,-31.34,Team Bright,1.42,2.50
2024-05-02,Minotaur League,59705,3,122347,Team Freedom,Salvation Gaming,Clinkz|Vengeful Spirit|Keeper of the Light|Bounty Hunter|Legion Commander,Storm Spirit|Timbersaw|Pugna|Disruptor|Naga Siren,Salvation Gaming,-32.94,Salvation Gaming,3.10,1.32
2024-05-03,European Pro League S18,59774,2,122465,One Move,NAVI Junior,Techies|Venomancer|Pangolier|Timbersaw|Monkey King,Pudge|Keeper of the Light|Lich|Batrider|Bloodseeker,NAVI Junior,-33.30,NAVI Junior,4.38,1.19
2024-05-03,Minotaur League,59771,3,122447,Team Freedom,Team Trust,Grimstroke|Troll Warlord|Death Prophet|Rubick|Brewmaster,Leshrac|Chen|Nature's Prophet|Luna|Beastmaster,Team Trust,-57.36,Team Trust,4.00,1.20
2024-05-05,European Pro League S18,59852,1,122579,ASAKURA,One Move,Lycan|Razor|Bane|Hoodwink|Alchemist,Grimstroke|Morphling|Pugna|Tiny|Zeus,One Move,33.34,ASAKURA,1.92,1.78
2024-05-05,European Pro League S18,59850,1,122577,SIBE Team,B8,Luna|Gyrocopter|Tiny|Kunkka|Underlord,Batrider|Io|Magnus|Dark Seer|Chaos Knight,SIBE Team,32.86,SIBE Team,1.53,2.40
2024-05-05,Minotaur League,59858,3,122613,Team Trust,Ardour,Beastmaster|Marci|Arc Warden|Troll Warlord|Lone Druid,Shadow Demon|Zeus|Jakiro|Primal Beast|Bloodseeker,Team Trust,-34.16,Ardour,1.17,4.40
2024-05-07,Kobolds Rave 2,59920,1,122773,Team Zero,IHC Esports,Viper|Chen|Weaver|Tiny|Timbersaw,Keeper of the Light|Gyrocopter|Crystal Maiden|Tusk|Pangolier,IHC Esports,33.47,Team Zero,1.28,3.18
2024-05-07,Kobolds Rave 2,59919,1,122772,Spiky Gaming,Team Bright,Dark Seer|Razor|Venomancer|Clockwerk|Terrorblade,Tiny|Abaddon|Templar Assassin|Zeus|Dark Willow,Spiky Gaming,44.46,Spiky Gaming,2.32,1.56
2024-05-08,RES Regional EU #2,59931,2,122934,B8,Dandelions,Dragon Knight|Gyrocopter|Doom|Shadow Demon|Windranger,Meepo|Viper|Timbersaw|Crystal Maiden|Tiny,Dandelions,-33.67,Dandelions,2.15,1.62
2024-05-10,PGL Wallachia S1,60032,2,123161,Team Falcons,Heroic,Chen|Chaos Knight|Centaur Warrunner|Shadow Demon|Monkey King,Phoenix|Earth Spirit|Razor|Sven|Earthshaker,Team Falcons,-32.81,Heroic,1.33,3.33
2024-05-10,PGL Wallachia S1,60026,3,123121,Azure Ray,Nouns,Kunkka|Lycan|Tiny|Drow Ranger|Techies,Shadow Demon|Doom|Crystal Maiden|Timbersaw|Gyrocopter,Nouns,-34.98,Nouns,1.30,3.33
2024-05-11,PGL Wallachia S1,60104,1,123176,Team Spirit,Gaimin Gladiators,Dark Willow|Mars|Razor|Enchantress|Slark,Dragon Knight|Lifestealer|Bane|Doom|Clinkz,Gaimin Gladiators,33.16,Team Spirit,2.00,1.80
2024-05-11,PGL Wallachia S1,60105,2,123235,G2 x iG,Team Secret,Doom|Dark Willow|Enchantress|Weaver|Faceless Void,Centaur Warrunner|Medusa|Keeper of the Light|Treant Protector|Batrider,Team Secret,37.22,G2 x iG,1.42,2.88
2024-05-12,European Pro League S18,60126,4,123311,1win Team,SIBE Team,Windranger|Batrider|Pangolier|Tusk|Lycan,Faceless Void|Chen|Enigma|Dragon Knight|Tiny,1win Team,-35.63,SIBE Team,1.42,2.73
2024-05-14,RES Regional EU #2,60217,1,123543,Nemiga Gaming,rest farmers,Keeper of the Light|Mars|Gyrocopter|Bane|Luna,Chaos Knight|Venomancer|Clockwerk|Zeus|Doom,rest farmers,-37.03,rest farmers,2.00,1.72
2024-05-15,PGL Wallachia S1,60247,1,123531,BOOM Esports,Shopify Rebellion,Bane|Morphling|Hoodwink|Mars|Tiny,Shadow Demon|Centaur Warrunner|Naga Siren|Templar Assassin|Disruptor,Shopify Rebellion,-31.87,Shopify Rebellion,2.05,1.75
2024-05-16,RES Regional EU #2,60291,1,123754,Night Pulse,Monte,Sniper|Hoodwink|Naga Siren|Morphling|Centaur Warrunner,Razor|Venomancer|Chaos Knight|Enigma|Tiny,Night Pulse,31.79,Night Pulse,1.55,2.35
2024-05-16,PGL Wallachia S1,60296,1,123647,Team Spirit,Aurora,Bane|Magnus|Dragon Knight|Drow Ranger|Treant Protector,Dark Seer|Zeus|Clockwerk|Bristleback|Io,Aurora,-46.96,Aurora,1.82,1.98
2024-05-18,EPL World AM S11,60392,1,123958,South Team,Cuyes Esports,Templar Assassin|Keeper of the Light|Slardar|Hoodwink|Grimstroke,Terrorblade|Doom|Crystal Maiden|Shadow Demon|Pangolier,Cuyes Esports,-34.94,Cuyes Esports,3.54,1.27
2024-05-19,EPL World AM S11,60454,2,124060,South Team,Estar backs,Clockwerk|Brewmaster|Zeus|Razor|Clinkz,Hoodwink|Shadow Fiend|Lifestealer|Chen|Centaur Warrunner,South Team,-34.32,Estar backs,2.54,1.43
2024-05-19,EPL World AM S11,60453,1,124047,Midas Club,NoPing Esports,Marci|Slardar|Chen|Clinkz|Zeus,Nature's Prophet|Doom|Tusk|Keeper of the Light|Grimstroke,Midas Club,73.99,Midas Club,1.53,2.29
2024-05-19,EPL World AM S11,60452,1,124037,Fantasy Gaming,Qhali,Gyrocopter|Lina|Marci|Slardar|Rubick,Centaur Warrunner|Troll Warlord|Bane|Techies|Razor,Qhali,-35.55,Qhali,2.02,1.74
2024-05-19,PGL Wallachia S1,60465,1,124026,Xtreme Gaming,Team Spirit,Lifestealer|Razor|Riki|Bane|Dark Seer,Grimstroke|Lina|Io|Mars|Terrorblade,Xtreme Gaming,33.10,Xtreme Gaming,1.62,2.30
2024-05-20,EPL World AM S11,60481,3,124169,Estar backs,Infinity,Pugna|Weaver|Brewmaster|Magnus|Luna,Slardar|Anti-Mage|Dark Willow|Dark Seer|Oracle,Infinity,-33.78,Infinity,2.03,1.73
2024-05-20,DreamLeague S23,60430,1,123973,Azure Ray,BetBoom Team,Viper|Oracle|Clinkz|Storm Spirit|Tiny,Rubick|Gyrocopter|Night Stalker|Clockwerk|Keeper of the Light,Azure Ray,39.73,Azure Ray,2.30,1.60
2024-05-20,DreamLeague S23,60421,1,123964,Gaimin Gladiators,PSG Quest,Sniper|Batrider|Clinkz|Dark Seer|Treant Protector,Doom|Elder Titan|Hoodwink|Dragon Knight|Luna,Gaimin Gladiators,45.61,Gaimin Gladiators,1.62,2.30
2024-05-21,EPL World AM S11,60542,2,124265,x5 Gaming,Fantasy Gaming,Pangolier|Razor|Grimstroke|Muerta|Tusk,Storm Spirit|Hoodwink|Doom|Morphling|Gyrocopter,Fantasy Gaming,-35.44,Fantasy Gaming,2.41,1.48
2024-05-21,DreamLeague S23,60441,1,123985,Azure Ray,Natus Vincere,Beastmaster|Treant Protector|Razor|Clinkz|Hoodwink,Techies|Faceless Void|Centaur Warrunner|Timbersaw|Enchantress,Natus Vincere,-35.15,Natus Vincere,1.78,1.97
2024-05-21,EPL World AM S11,60539,2,124252,Lava Esports,South Team,Kunkka|Razor|Clockwerk|Dark Willow|Clinkz,Bane|Beastmaster|Grimstroke|Luna|Slardar,Lava Esports,43.55,Lava Esports,2.13,1.61
2024-05-21,RES Regional EU #2,60512,3,124249,Yellow Submarine,Dandelions,Magnus|Clockwerk|Pangolier|Dark Willow|Faceless Void,Io|Keeper of the Light|Razor|Slardar|Timbersaw,Dandelions,33.58,Yellow Submarine,1.65,2.10
2024-05-22,DreamLeague S23,60611,1,124378,Heroic,Team Liquid,Doom|Dragon Knight|Shadow Demon|Hoodwink|Lifestealer,Disruptor|Enchantress|Monkey King|Brewmaster|Shadow Fiend,Heroic,32.18,Heroic,3.07,1.34
2024-05-27,EPL World AM S11,60565,1,124958,Qhali,GRIN Esports,Pudge|Crystal Maiden|Lycan|Dark Willow|Leshrac,Shadow Shaman|Earth Spirit|Gyrocopter|Storm Spirit|Dark Seer,Qhali,-32.85,GRIN Esports,1.73,1.98
2024-05-27,FISSURE Universe Ep.2,60781,2,124921,Tundra Esports,Entity,Primal Beast|Juggernaut|Techies|Phoenix|Dragon Knight,Weaver|Naga Siren|Dark Willow|Razor|Axe,Entity,34.04,Tundra Esports,1.61,2.17
2024-05-27,FISSURE Universe Ep.2,60783,2,124899,OG,Team Secret,Gyrocopter|Magnus|Batrider|Dark Willow|Treant Protector,Templar Assassin|Timbersaw|Rubick|Tiny|Vengeful Spirit,Team Secret,30.01,OG,1.37,2.94
2024-05-28,FISSURE Universe Ep.2,60836,1,124944,Team Secret,MOUZ,Ursa|Centaur Warrunner|Snapfire|Storm Spirit|Phoenix,Dark Seer|Rubick|Leshrac|Oracle|Sven,Team Secret,33.11,Team Secret,1.75,1.96
2024-06-03,Riyadh Masters SA CQ,61300,1,125920,Cuyes Esports,Leviatán,Disruptor|Templar Assassin|Zeus|Tusk|Slardar,Bane|Dark Seer|Io|Chaos Knight|Leshrac,Cuyes Esports,-46.75,Leviatán,1.88,1.85
2024-06-04,Riyadh Masters MENA CQ,61379,4,126093,PSG Quest,Nigma Galaxy,Shadow Shaman|Pugna|Storm Spirit|Juggernaut|Slardar,Timbersaw|Sven|Disruptor|Dark Willow|Dark Seer,PSG Quest,33.57,PSG Quest,1.47,2.58
2024-06-08,RES Series SEA #3,61712,1,126921,MAG.Garuda,Execration,Weaver|Storm Spirit|Rubick|Terrorblade|Beastmaster,Silencer|Void Spirit|Dark Willow|Axe|Troll Warlord,Execration,-35.33,Execration,2.31,1.56
2024-06-09,EPL World AM S11,61910,1,127048,Infinity,Qhali,Leshrac|Oracle|Legion Commander|Dark Willow|Slark,Nyx Assassin|Silencer|Dragon Knight|Brewmaster|Morphling,Infinity,31.43,Infinity,1.24,3.84
2024-06-09,The International 2024: NA CQ,61896,1,127043,GRIN Esports,the hut,Mirana|Elder Titan|Sand King|Hoodwink|Zeus,Chen|Keeper of the Light|Rubick|Dark Seer|Tiny,GRIN Esports,-34.15,the hut,1.48,2.51
2024-06-09,The International 2024: CN CQ,61869,3,127020,Azure Ray,KEV,Leshrac|Dark Seer|Clockwerk|Lifestealer|Chen,Io|Phoenix|Dragon Knight|Timbersaw|Marci,Azure Ray,-30.62,KEV,1.30,3.20
2024-06-10,Leon Masters #1,61967,1,127140,L1ga Team,PSG Quest,Dark Seer|Spirit Breaker|Chaos Knight|Rubick|Io,Brewmaster|Hoodwink|Treant Protector|Tiny|Vengeful Spirit,PSG Quest,39.84,L1ga Team,3.44,1.26
2024-06-10,The International 2024: CN CQ,61925,2,127079,Spiky Gaming,Underdog Mentality,Meepo|Winter Wyvern|Dark Willow|Razor|Slardar,Vengeful Spirit|Arc Warden|Enchantress|Shadow Demon|Dragon Knight,Spiky Gaming,34.23,Spiky Gaming,1.18,4.45
2024-06-11,Leon Masters #1,61979,2,127266,Twisted Minds,JustBetter,Templar Assassin|Rubick|Venomancer|Slardar|Ember Spirit,Clockwerk|Storm Spirit|Batrider|Viper|Chaos Knight,Twisted Minds,-32.56,JustBetter,1.39,2.77
2024-06-11,RES Series SEA #3,61988,1,127210,Neon Esports,Outcast,Storm Spirit|Sven|Centaur Warrunner|Disruptor|Winter Wyvern,Dark Seer|Batrider|Chaos Knight|Viper|Tiny,Outcast,31.52,Neon Esports,1.44,2.74
2024-06-11,The International 2024: CN CQ,61972,3,127231,LGD Gaming,Azure Ray,Leshrac|Chaos Knight|Bane|Clockwerk|Dark Seer,Witch Doctor|Doom|Shadow Shaman|Weaver|Outworld Destroyer,Azure Ray,-34.26,Azure Ray,1.64,2.17
2024-06-12,The International 2024: NA CQ,62086,1,127439,Shopify Rebellion,Nouns,Tusk|Crystal Maiden|Brewmaster|Pangolier|Weaver,Clockwerk|Storm Spirit|Pugna|Chaos Knight|Dark Seer,Nouns,-34.35,Nouns,1.54,2.38
2024-06-12,Leon Masters #1,62031,2,127392,L1ga Team,Kalmychata,Pudge|Mars|Gyrocopter|Phoenix|Io,Templar Assassin|Brewmaster|Chen|Muerta|Ursa,L1ga Team,36.75,L1ga Team,1.28,3.43
2024-06-13,EPL World AM S11,62141,1,127569,Infinity,Estar backs,Disruptor|Doom|Ember Spirit|Gyrocopter|Dark Willow,Keeper of the Light|Dark Seer|Spirit Breaker|Vengeful Spirit|Weaver,Infinity,40.42,Infinity,1.82,1.92
2024-06-13,Leon Masters #1,62097,2,127558,MOUZ,Kalmychata,Clinkz|Clockwerk|Dark Seer|Warlock|Meepo,Tiny|Oracle|Beastmaster|Gyrocopter|Keeper of the Light,MOUZ,47.41,MOUZ,1.30,3.20
2024-06-13,RES Series SEA #3,62094,2,127539,Salvation Gaming,Bleed Esports,Shadow Demon|Dark Willow|Pudge|Templar Assassin|Slardar,Spirit Breaker|Crystal Maiden|Dark Seer|Leshrac|Chaos Knight,Bleed Esports,-34.50,Bleed Esports,3.53,1.27
2024-06-13,Leon Masters #1,62095,1,127479,L1ga Team,JustBetter,Crystal Maiden|Gyrocopter|Razor|Tiny|Dark Seer,Shadow Demon|Templar Assassin|Enchantress|Troll Warlord|Brewmaster,L1ga Team,51.85,L1ga Team,1.38,2.91
2024-06-15,The International 2024: EEU CQ,62181,1,127712,L1ga Team,SIBE Team,Dark Seer|Chaos Knight|Pudge|Windranger|Warlock,Dark Willow|Spectre|Death Prophet|Elder Titan|Beastmaster,L1ga Team,45.01,L1ga Team,1.41,2.75
2024-06-16,European Pro League Season 19: D2,62234,1,127804,Team Bars,Tony's 5 Friends,Io|Enigma|Storm Spirit|Marci|Tiny,Treant Protector|Ember Spirit|Troll Warlord|Centaur Warrunner|Grimstroke,Tony's 5 Friends,-38.29,Tony's 5 Friends,2.62,1.41
2024-06-17,The International 2024: SA CQ,62281,2,127980,Midas Club,Cuyes Esports,Zeus|Tusk|Weaver|Lone Druid|Terrorblade,Crystal Maiden|Dragon Knight|Underlord|Dark Willow|Faceless Void,Cuyes Esports,-38.14,Cuyes Esports,2.70,1.42
2024-06-17,The International 2024: EEU CQ,62260,2,127957,Yellow Submarine,1win Team,Crystal Maiden|Dark Seer|Storm Spirit|Rubick|Naga Siren,Chaos Knight|Clockwerk|Pangolier|Dark Willow|Brewmaster,1win Team,67.94,Yellow Submarine,1.87,1.87
2024-06-17,The International 2024: EEU CQ,62261,2,127941,9Pandas,Night Pulse,Beastmaster|Windranger|Weaver|Razor|Elder Titan,Timbersaw|Naga Siren|Clockwerk|Rubick|Ursa,9Pandas,-32.81,Night Pulse,1.87,1.87
2024-06-18,The International 2024: SA CQ,62323,3,128095,Cuyes Esports,BOOM Esports,Dark Seer|Phoenix|Storm Spirit|Dark Willow|Terrorblade,Weaver|Pangolier|Tusk|Troll Warlord|Dragon Knight,BOOM Esports,58.55,Cuyes Esports,2.43,1.52
2024-06-18,RES Series SEA #3,62312,1,128023,Neon Esports,Execration,Ancient Apparition|Naga Siren|Batrider|Centaur Warrunner|Shadow Fiend,Shadow Demon|Pangolier|Tiny|Beastmaster|Elder Titan,Execration,46.92,Neon Esports,1.53,2.39
2024-06-19,The International 2024: WEU CQ,62350,2,128158,Tundra Esports,NAVI Junior,Elder Titan|Dark Willow|Centaur Warrunner|Storm Spirit|Broodmother,Ursa|Crystal Maiden|Dark Seer|Void Spirit|Shadow Demon,Tundra Esports,-50.15,NAVI Junior,1.17,4.40
